36.2947 34.757 Krak des Chevaliers
35.56 30.5313 Montreal Castle
35.521389 32.595556 Belvoir Castle
35.498333 32.965833 Saphet Castle
35.532215 33.324741 Beaufort Castle
35.7 31.183333 Kerak Castle
33.2808 35.3123 St Hilarion Castle
33.9233 35.4064 Kantara Castle
35.226111 33.044722 Montfort Castle
36.225 36.426944 Fortress of Bagras
34.603056 37.165833 Armenian Fortress of Lambron
35.747778 37.014444 Yilankale Castle
36.459167 37.148889 Savranda Castle
34.897222 37.250833 Anavarza Castle
